href,title,url,description,link_1,link_2,link_3,link_4,link_5,link_6,link_7,link_8,link_9,link_10,link_11,link_12,link_13,link_14,link_15,dept,course_num,course_name,credits,min_credits,max_credits,offered,crosslist,grading,restriction,note,permission,prerequisite,requirement,concurrent,corequisite
preview_course_nopop.php?catoid=22&coid=109794,JLC-680 Introduction to Justice Research I (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109794," JLC-680 Introduction to Justice Research I (3)The logic of scientific inquiry and the nature and process of social research as applied to justice. Theory, concepts, practices, and the demonstration of their reliability and validity. Attention is also given to methods of sampling design and techniques of data collection. Usually Offered: fall. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,680,Introduction to Justice Research I ,(3),3,3,fall,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109795,JLC-681 Introduction to Justice Research II (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109795," JLC-681 Introduction to Justice Research II (3)Methods of data analysis applicable to research in the justice field. Building on the concepts presented in JLC-680 , the course examines the link between research design and empirical analysis, the role of probability in hypothesis testing, and the concept and techniques of descriptive and inferential statistics. Usually Offered: spring. Prerequisite: JLC-680 .  | ",preview_course_nopop.php?catoid=22&coid=109794,preview_course_nopop.php?catoid=22&coid=109794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,681,Introduction to Justice Research II ,(3),3,3,spring,NA,NA,NA,NA,NA,JLC-680 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111319,JLC-682 Crime and Conflict Nexus (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111319," JLC-682 Crime and Conflict Nexus (3)This course looks at the relationship between criminals and terrorists by examining the nexus of terrorists and criminal networks, their commonalities, affinities, and disparities, along with implications for policy responses.Crosslist: JLC-482 . Usually Offered: spring.Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=111318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,682,Crime and Conflict Nexus ,(3),3,3,spring,JLC-482 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111321,JLC-683 Cyber Threats and Security (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111321, JLC-683 Cyber Threats and Security (3)This course examines the emerging threats to U.S. security caused by cyber activism. Special attention is paid to discussing appropriate policy responses to this nascent global problem.Crosslist: JLC-483 . Grading: A-F only. |,preview_course_nopop.php?catoid=22&coid=111320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,683,Cyber Threats and Security ,(3),3,3,NA,JLC-483 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111323,JLC-684 Intelligence Analysis (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111323, JLC-684 Intelligence Analysis (3)This course analyzes the specific role of the intelligence analyst within the context of the intelligence cycle. It details the methods for taking information from various collection sources and synthesizing into a useful intelligence product.Crosslist: JLC-484 . Grading: A-F only. |,preview_course_nopop.php?catoid=22&coid=111322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,684,Intelligence Analysis ,(3),3,3,NA,JLC-484 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109774,JLC-685 Topics in Terrorism (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109774," JLC-685 Topics in Terrorism (3) Topics vary by section. Rotating topics concerning terrorism and security policy, including theories of terrorism and extremist violence, prevention of terrorism, and homeland security policy.Crosslist: JLC-485 .Repeatable for credit with different topic.  | ",preview_course_nopop.php?catoid=22&coid=111647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,685,Topics in Terrorism ,(3),3,3,NA,JLC-485 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109796,JLC-686 Advanced Seminar in Corrections (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109796," JLC-686 Advanced Seminar in Corrections (3) Topics vary by section. Examination of the origin, nature, and operation of various correctional institutions and practices. The focus of the course varies by semester; topics include institutional corrections, community corrections, intermediate sanctions, legal aspects of corrections, the death penalty, and philosophical theories of punishment.Repeatable for credit with different topic.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,686,Advanced Seminar in Corrections ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112207,JLC-687 Introduction to Counterterrorism Research I (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112207," JLC-687 Introduction to Counterterrorism Research I (3)This course examines the logic of scientific inquiry and the nature and process of social science research as applied to counterterrorism and homeland security. It covers theory, concepts, practices, and the demonstration of their reliability and validity. Attention is also given to methods of sampling design and techniques of data collection Usually Offered: fall and spring.Grading: A-F only.Restriction: Counter-Terrorism and Homeland Security (MS) . | ",preview_program.php?catoid=22&poid=10894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,687,Introduction to Counterterrorism Research I ,(3),3,3,fall and spring,NA,A-F only,Counter-Terrorism and Homeland Security (MS) ,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112208,JLC-688 Introduction to Counterterrorism Research II (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112208," JLC-688 Introduction to Counterterrorism Research II (3)This course examines the link between research design and empirical analysis, the role of probability in hypothesis testing, and the concept and techniques of descriptive and inferential statistics. It covers methods of data analysis applicable to research in the counterterrorism and homeland security fields. Usually Offered: fall and spring.Grading: A-F only.Restriction: Counter-Terrorism and Homeland Security (MS) . | ",preview_program.php?catoid=22&poid=10894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,688,Introduction to Counterterrorism Research II ,(3),3,3,fall and spring,NA,A-F only,Counter-Terrorism and Homeland Security (MS) ,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112209,JLC-689 Counterterrorism Law and Policy (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112209," JLC-689 Counterterrorism Law and Policy (3)This course provides an overview, discussion, and assessment of the legal and policy constructs used by the United States to combat terrorism. The course begins with a discussion of the legal and policy principles that inform decisions made by the executive and legislative branches of the U.S. government to respond to terrorists and terrorism. Students then apply those laws and policies to various debates on use of force, detention, and treatment of detainees. Usually Offered: fall and spring.Grading: A-F only.Restriction: Counter-Terrorism and Homeland Security (MS) . | ",preview_program.php?catoid=22&poid=10894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,689,Counterterrorism Law and Policy ,(3),3,3,fall and spring,NA,A-F only,Counter-Terrorism and Homeland Security (MS) ,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109797,JLC-690 Independent Study Project in Justice (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109797, JLC-690 Independent Study Project in Justice (1-6) Grading: IP-eligible. Permission: instructor and department chair.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,690,Independent Study Project in Justice ,(1-6),1,6,NA,NA,IP-eligible,NA,NA,instructor and department chair,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109798,JLC-691 Internship in a Justice Setting (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109798," JLC-691 Internship in a Justice Setting (1-6)Provides students with experience in administering justice in operational or research settings through assignment to legislative, regulatory, planning, police, judicial, or correctional agencies under joint agency/school supervision that includes faculty evaluation of ongoing written reports. Grading: IP-eligible. Permission: instructor and department chair.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,691,Internship in a Justice Setting ,(1-6),1,6,NA,NA,IP-eligible,NA,NA,instructor and department chair,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112356,"JLC-694 Justice, Law and Criminology Practicum (3) opens a new window",https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112356," JLC-694 Justice, Law and Criminology Practicum (3) Topics vary by section. Rotating practicum topics concerning policing, courts, corrections and/or criminology. Practicum topics offer hands-on experience applying key tenets of academic literature to real client situations.Not repeatable for credit. Grading: A-F only. Permission: instructor or program director.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,694,"Justice, Law and Criminology Practicum ",(3),3,3,NA,NA,A-F only,NA,NA,instructor or program director,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112288,JLC-695 Terrorism and Homeland Security Policy Practicum (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112288," JLC-695 Terrorism and Homeland Security Policy Practicum (3) Topics vary by section. Rotating practicum topics concerning terrorism and security policy, cybersecurity policy, and emergency management. Practicum topics offer hands-on experience applying key tenets of academic literature to real client situations.Not repeatable for credit. Grading: A-F only. Permission: instructor or program director.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,695,Terrorism and Homeland Security Policy Practicum ,(3),3,3,NA,NA,A-F only,NA,NA,instructor or program director,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111177,JLC-696 Selected Topics: Non-Recurring (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111177, JLC-696 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,696,Selected Topics: Non-Recurring ,(1-6),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109799,JLC-710 Proseminar in Justice (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109799," JLC-710 Proseminar in Justice (3)An overview of criminal justice and criminology that focuses on the major debates, theories, concepts, and empirical research. Usually Offered: fall.Restriction: PhD program. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,710,Proseminar in Justice ,(3),3,3,fall,NA,NA,PhD program,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109800,JLC-720 Proseminar in Law and Society (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109800," JLC-720 Proseminar in Law and Society (3)An overview of the field of law and society, providing the perspectives of several disciplines on the law. Usually Offered: fall.Restriction: PhD program. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,720,Proseminar in Law and Society ,(3),3,3,fall,NA,NA,PhD program,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112648,"JLC-730 Insurgency, Terrorism, and Conflict (3) opens a new window",https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112648," JLC-730 Insurgency, Terrorism, and Conflict (3)An overview of political violence that focuses on the major debates, theories, concepts, and empirical research. Usually Offered: spring.Grading: A-F only.Restriction: PhD program. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,730,"Insurgency, Terrorism, and Conflict ",(3),3,3,spring,NA,A-F only,PhD program,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109801,"JLC-790 Doctoral Independent Study in Justice, Law and Criminology (1-6) opens a new window",https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109801," JLC-790 Doctoral Independent Study in Justice, Law and Criminology (1-6) Grading: IP-eligible. Permission: instructor and department chair.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,790,"Doctoral Independent Study in Justice, Law and Criminology ",(1-6),1,6,NA,NA,IP-eligible,NA,NA,instructor and department chair,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111178,JLC-796 Selected Topics: Non-Recurring (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111178, JLC-796 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,796,Selected Topics: Non-Recurring ,(1-6),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
