title,description,dept,course_num,course_name,min_credits,max_credits,offered,grading,note,course_abbrev
PHIL-611 Modern European Movements (3) opens a new window," PHIL-611 Modern European Movements (3) Topics vary by section. Regularly recurring topics include: the British empiricists, continental rationalists, Kant, Hegel, and post-Hegelian idealism.Crosslist: PHIL-411 .Repeatable for credit with different topic.  | ",PHIL,611,Modern European Movements,3,3,,,,PHIL-611
PHIL-612 Recent and Contemporary Philosophers (3) opens a new window," PHIL-612 Recent and Contemporary Philosophers (3) Topics vary by section. Regularly recurring topics include Nietzsche, Kierkegaard, Husserl, naturalism, French existentialism, German existentialism, post-existential European philosophy, and analytic philosophy and phenomenology.Crosslist: PHIL-412 .Repeatable for credit with different topic.  | ",PHIL,612,Recent and Contemporary Philosophers,3,3,,,,PHIL-612
PHIL-613 Studies in Asian Philosophy (3) opens a new window," PHIL-613 Studies in Asian Philosophy (3) Topics vary by section. Regularly recurring topics include Buddhist, Indian, and comparative philosophy.Crosslist: PHIL-413 .Repeatable for credit with different topic.  | ",PHIL,613,Studies in Asian Philosophy,3,3,,,,PHIL-613
PHIL-614 American Philosophy (3) opens a new window," PHIL-614 American Philosophy (3)This course covers classical American philosophers such as Charles Peirce, William James, and John Dewey. Alain Locke, an intellectual spokesperson for the Harlem Renaissance, and Neo-pragmatists such as Richard Rorty and Cornel West are also studied.Crosslist: PHIL-414 .  | ",PHIL,614,American Philosophy,3,3,,,,PHIL-614
PHIL-616 Feminist Philosophy (3) opens a new window," PHIL-616 Feminist Philosophy (3)Posing questions about what we can know, how we perceive, and how we experience our bodies and interactions with the world is arguably a central preoccupation of philosophy. Canonical works such as the Confessions of Augustine and Rousseau, Descartes’ vivid first-person account of his quest for certainty, Merleau-Ponty’s phenomenological investigation of embodied experience, and Sartre’s existentialist study of “the gaze” have historically placed narrative investigation of the nature of human experience at the center of the philosophical project. One way to understand the distinctive contribution of feminist philosophers and theorists of the late twentieth century is to see that body of work as telling another side of the story, one that radically recasts conceptions of embodiment, identity, ethics, and the body politic. This course focuses on feminist approaches to enduring philosophical questions, to which is added the larger question of difference not limited to that of gender or sex.Crosslist: PHIL-416 .  | ",PHIL,616,Feminist Philosophy,3,3,,,,PHIL-616
PHIL-617 Philosophy of Race (3) opens a new window," PHIL-617 Philosophy of Race (3)One of the central concerns of modern philosophy is inquiry into the nature of identities. Through reading early-modern and contemporary philosophers of race, this course considers the ways philosophers have sought to resolve questions about race including if there is such a thing as race, whether there is a biological basis for race, and what is racism. The course also considers whether race is real or socially constructed and if the concept of race should be done away with altogether. Providing insight into the enduring cultural and philosophical significance of race in modernity, the course also provides students with the tools to engage critically with the reality of race in the world.Crosslist: PHIL-417 .  | ",PHIL,617,Philosophy of Race,3,3,,,,PHIL-617
PHIL-618 Chinese Philosophy (3) opens a new window," PHIL-618 Chinese Philosophy (3)Through close readings of primary texts in three major ancient Chinese philosophical traditions, Confucianism, Taoism, and Buddhism, this course explores Chinese understandings of human nature, language, transcendentality, politics, and ethics.Crosslist: PHIL-418 .Prerequisite: one PHIL course.  | ",PHIL,618,Chinese Philosophy,3,3,,,,PHIL-618
PHIL-619 Buddhist Philosophy (3) opens a new window," PHIL-619 Buddhist Philosophy (3)This course explores Buddhist philosophy of the mind, language, and ethics through a close reading of major Buddhist texts.Crosslist: PHIL-419 .Prerequisite: one PHIL course.  | ",PHIL,619,Buddhist Philosophy,3,3,,,,PHIL-619
PHIL-620 Seminar on Ethical Theory (3) opens a new window," PHIL-620 Seminar on Ethical Theory (3)Survey of the development of ethical theory in Western philosophy by analysis of major works in classical and contemporary moral philosophy. Issues investigated include the nature of the good and the right, the possibility of moral knowledge, the principles of individual virtue and social justice, the problems of ethical relativism and absolutism, and the foundations of modern conceptions of human rights.Crosslist: PHIL-420 .  | ",PHIL,620,Seminar on Ethical Theory,3,3,,,,PHIL-620
PHIL-621 Latin American Philosophy (3) opens a new window," PHIL-621 Latin American Philosophy (3)Critical examination of a range of Latin American ideas chosen to demonstrate the power, vitality, and usefulness of Latin American intellectual life for North American social and cultural issues. The course explores identity, marginality, bolivarismo, mexicanidad, mestizaje, critiques of power, role of ideology, feminism, Third World identity, social justice, liberation, culture in human psychology, indigenous peoples, and decolonial thought.Crosslist: PHIL-421 .  | ",PHIL,621,Latin American Philosophy,3,3,,,,PHIL-621
PHIL-623 Existentialism (3) opens a new window," PHIL-623 Existentialism (3)This course focuses on nineteenth and twentieth century existentialism, with a particular emphasis on the role of imagination in creating one’s identity. The class reads philosophical works by Kierkegaard, Nietzsche, Sartre, Heidegger, and de Beauvoir, as well as literary works by Camus, Dostoyevsky and also Sartre.Crosslist: PHIL-423 .  | ",PHIL,623,Existentialism,3,3,,,,PHIL-623
PHIL-631 Topics in Modern Moral Problems (3) opens a new window," PHIL-631 Topics in Modern Moral Problems (3) Topics vary by section. This course surveys a contemporary moral issue and explores how philosophers have worked to understand and address it. Topics are drawn from areas of study including environmental ethics, bioethics, global ethics, social justice and human rights, philosophy of race, feminism, and gender theory.Crosslist: PHIL-431 .Repeatable for credit with different topic.  | ",PHIL,631,Topics in Modern Moral Problems,3,3,,,,PHIL-631
PHIL-653 Metaphysics (3) opens a new window," PHIL-653 Metaphysics (3) Topics vary by section. Course focuses on one of the following topics: mind and soul, the concept of freedom, analysis and explanation of action, and metaphysics and metaphilosophy.Crosslist: PHIL-453 .Repeatable for credit with different topic.  | ",PHIL,653,Metaphysics,3,3,,,,PHIL-653
PHIL-655 Global Philosophy of Religion (3) opens a new window," PHIL-655 Global Philosophy of Religion (3)Leading contemporary movements in the philosophy of religion.Crosslist: PHIL-455 , RELG-455 , and RELG-655 .  | ",PHIL,655,Global Philosophy of Religion,3,3,,,,PHIL-655
PHIL-685 Selected Topics in Philosophy (3) opens a new window," PHIL-685 Selected Topics in Philosophy (3) Topics vary by section. Rotating topics including: medical ethics, philosophy of language, advanced philosophical argumentation, philosophy of reason and passion, bio-ethics, and post-modernism.Crosslist: Usually PHIL-485 . Usually Offered: fall and spring. Repeatable for credit with different topic.  | ",PHIL,685,Selected Topics in Philosophy,3,3,fall and spring,,,PHIL-685
PHIL-690 Independent Study Project in Philosophy (1-6) opens a new window,PHIL-690 Independent Study Project in Philosophy (1-6) Grading: IP-eligible. Permission: instructor and department chair.  |,PHIL,690,Independent Study Project in Philosophy,1,6,,IP-eligible,,PHIL-690
PHIL-691 Internship in Philosophy (1-6) opens a new window,PHIL-691 Internship in Philosophy (1-6) Grading: IP-eligible. Permission: instructor and department chair.  |,PHIL,691,Internship in Philosophy,1,6,,IP-eligible,,PHIL-691
PHIL-693 Global Ethics (3) opens a new window," PHIL-693 Global Ethics (3)The integrative seminar for the Ethics, Peace, and Human Rights (MA) . Discusses ethics, ethical systems, and the presuppositions of international relations from a critical, cross-cultural perspective. Completion and presentation of a major integrative research paper is required.  | ",PHIL,693,Global Ethics,3,3,,,,PHIL-693
